Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1347268035732779008,"RT @Complex : Elon Musk now officially the richest person in the world, passing Jeff Bezos.

More: https://t.co/FXfefHUGqY https://t.co/QhqxjoCda6",Dan,2girls1dan,2021-01-07T19:45:05.000Z,Thu Jan 07 19:45:05 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,http://bit.ly/3s4XtXp ,0,0,photo,https://pbs.twimg.com/media/ErJf1tPXUAIlSrD.jpg,,,
1347268032461238276,RT @SawyerMerritt : Elon Musk on learning he just become the richest person on Earth: https://t.co/lMXDOV61Ml,✨Ginja Ninja✨,RoarOfSunshine,2021-01-07T19:45:04.000Z,Thu Jan 07 19:45:04 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://twitter.com/elonmusk/status/1347204606414131200 ,0,0,,,,,
1347268025897144320,"RT @JonErlichman : Breaking: Elon Musk just became the richest person in the world.

His net worth is now $188.5 billion, surpassing that of Jeff Bezos.

In the past year, Musk’s fortune has risen by $160 billion. https://t.co/poCjypj4Ss",Luke Caputo,Lcaputo7,2021-01-07T19:45:03.000Z,Thu Jan 07 19:45:03 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErI7JEyW4Ac6baH.jpg,,,
1347268024487837698,"RT @saint : BREAKING: Elon Musk is now the richest person in the world, with a net worth of over 185 billion 💰 https://t.co/CnxA99PFqE",SEBABATSO MOPELI,SB_DOGG,2021-01-07T19:45:02.000Z,Thu Jan 07 19:45:02 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErJc80rXIAA85io.jpg,,,
1347268023992913927,"RT @JonErlichman : Breaking: Elon Musk just became the richest person in the world.

His net worth is now $188.5 billion, surpassing that of Jeff Bezos.

In the past year, Musk’s fortune has risen by $160 billion. https://t.co/poCjypj4Ss",Johnny Goodman,johnnygoodman99,2021-01-07T19:45:02.000Z,Thu Jan 07 19:45:02 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErI7JEyW4Ac6baH.jpg,,,
1347268023816757256,"Elon Musk has overtaken Amazon founder Jeff Bezos as the world’s richest person, with a net worth totaling around $181 billion as of the market close on Wednesday https://t.co/I3vx4nSrLX",The Wall Street Journal,WSJ,2021-01-07T19:45:02.000Z,Thu Jan 07 19:45:02 +0000 2021,138,36,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://on.wsj.com/2LvzmRb ,0,0,,,,,
1347268021816078339,RT @nytimes : Elon Musk is now the richest person in the world. An increase in Tesla's stock price on Thursday pushed Musk past the Amazon founder Jeff Bezos on Bloomberg's list of the world's wealthiest people. Musk’s net worth as of Thursday morning: $188.5 billion. https://t.co/fpLcmggzif,Jay - Y yo a ti Cas 🥺❤️✨,sunsetsforlife,2021-01-07T19:45:02.000Z,Thu Jan 07 19:45:02 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://nyti.ms/3q33Ngz ,0,0,,,,,
1347268015159615489,"RT @Forbes : No, Elon Musk is not the richest person in the world—yet https://t.co/1HuVm3iHXO by @skleb1234 https://t.co/9MunzHaSjb",Queensaundragofficial,Queensaundrago1,2021-01-07T19:45:00.000Z,Thu Jan 07 19:45:00 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,http://on.forbes.com/6017HVAzX ,0,1,photo,https://pbs.twimg.com/media/ErJ00HUWMAEFOZm.jpg,,,
1347268014278893568,"RT @business : Elon Musk, the outspoken entrepreneur behind Tesla and SpaceX, is now the richest person on the planet https://t.co/Z5Nu1kuWx2",Eric C. Busque,dystoman,2021-01-07T19:45:00.000Z,Thu Jan 07 19:45:00 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://trib.al/s0b1ERB ,0,0,,,,,
1347268013314035712,RT @zei_squirrel : elon musk has just become the richest person in the world. here's a reminder that he is a con-man who cosplays as a self-made billionaire brain-genius even though he's the son of an apartheid south african emerald mine owner who got his wealth by sucking on the state's teat https://t.co/Ydq1YjLjDH,Narangal Waiting for Reprecussions to Happen,RainerFenixhart,2021-01-07T19:45:00.000Z,Thu Jan 07 19:45:00 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErJQpxuXUAEXInu.jpg,https://pbs.twimg.com/media/ErJQsWUW4AQ7tKK.png,https://pbs.twimg.com/media/ErJQ4KbWMAIqTNS.jpg,
1347268008926982151,"RT @FirstSquawk : TESLA CEO ELON MUSK IS NOW THE RICHEST PERSON IN THE WORLD, PASSING JEFF BEZOS - CNBC",Jen Lynn,Jennylyynn,2021-01-07T19:44:59.000Z,Thu Jan 07 19:44:59 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1347268007542874112,"RT @business : Elon Musk, the outspoken entrepreneur behind Tesla and SpaceX, is now the richest person on the planet https://t.co/Z5Nu1kuWx2",jake,jakewalkerr69,2021-01-07T19:44:58.000Z,Thu Jan 07 19:44:58 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://trib.al/s0b1ERB ,0,0,,,,,
1347268002417410048,RT @ParikPatelCFA : Elon Musk has just surpassed Jeff Bezos as the richest person in the world. This makes sense because Amazon is a profit generating company with positive free cash flow whereas Tesla is a loss making company with negative free cash flow and a CEO who posts memes on twitter.,Stocks and Sports,StocksandSport1,2021-01-07T19:44:57.000Z,Thu Jan 07 19:44:57 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1347268001968566272,"RT @Forbes : No, Elon Musk is not the richest person in the world—yet https://t.co/1HuVm3iHXO by @skleb1234 https://t.co/9MunzHaSjb",Nadine Bilal Younis,BilalNadine,2021-01-07T19:44:57.000Z,Thu Jan 07 19:44:57 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,http://on.forbes.com/6017HVAzX ,0,1,photo,https://pbs.twimg.com/media/ErJ00HUWMAEFOZm.jpg,,,
1347268001297534978,"RT @Forbes : No, Elon Musk is not the richest person in the world—yet https://t.co/1HuVm3iHXO by @skleb1234 https://t.co/9MunzHaSjb",Cossy,CossyRichards,2021-01-07T19:44:57.000Z,Thu Jan 07 19:44:57 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,http://on.forbes.com/6017HVAzX ,0,1,photo,https://pbs.twimg.com/media/ErJ00HUWMAEFOZm.jpg,,,
1347267999041003528,"RT @business : Elon Musk, the outspoken entrepreneur behind Tesla and SpaceX, is now the richest person on the planet https://t.co/Z5Nu1kuWx2",Salim Anas,serliemmalik,2021-01-07T19:44:56.000Z,Thu Jan 07 19:44:56 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://trib.al/s0b1ERB ,0,0,,,,,
1347267998692880386,"RT @JonErlichman : Breaking: Elon Musk just became the richest person in the world.

His net worth is now $188.5 billion, surpassing that of Jeff Bezos.

In the past year, Musk’s fortune has risen by $160 billion. https://t.co/poCjypj4Ss",Ibrahim,hem180,2021-01-07T19:44:56.000Z,Thu Jan 07 19:44:56 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErI7JEyW4Ac6baH.jpg,,,
1347267994531942401,"RT @ajplus : Elon Musk overtook Jeff Bezos as the world's richest person, reports @business.

Musk had made at least $68 billion during the pandemic. Meanwhile, last year:
- There were 2.3 million layoffs
- 1 in 8 homes did not have enough to eat
- 19.5 million on jobless aid in mid-Dec https://t.co/OtTYO2BTys",.F L ☼ R I C E L.,hopefulxflo,2021-01-07T19:44:55.000Z,Thu Jan 07 19:44:55 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,1,photo,https://pbs.twimg.com/media/ErJs3EmWMAAc5DW.jpg,https://pbs.twimg.com/media/ErJs1-cXYAIH_yg.jpg,,
1347267994397900800,"RT @lexfridman : Elon Musk is now the richest person in the world.

Step 1: Build things that people love.
Step 2: Profit.",brick,Brickleberry__,2021-01-07T19:44:55.000Z,Thu Jan 07 19:44:55 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1347267988957913090,"RT @olayinka3390 : Elon musk is now the richest person in the world. Me checking my account balance and still seeing the minus sign before the amount.😭😭😭

#EndSARS https://t.co/K2eOHjWuSq",Petu 🗽,iamPetu_,2021-01-07T19:44:54.000Z,Thu Jan 07 19:44:54 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/ErJN51sXAAYprpq.jpg,,,
1347267985979879424,"RT @lukxybea : Elon Musk is now the richest person in the world.🔥

His Net Worth is now more than Amazon founder Jeff Bezos.

So, What is the one thing, we can learn from his entrepreneurial journey?

Smart work &amp; Persistence is the key to success.",𝐼𝑛𝑛𝑜𝑐𝑒𝑛𝑡_𝑂𝑔𝑟𝑒 👻,UthmanInuwa,2021-01-07T19:44:53.000Z,Thu Jan 07 19:44:53 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1347267971396284423,"RT @business : Elon Musk, the outspoken entrepreneur behind Tesla and SpaceX, is now the richest person on the planet https://t.co/Z5Nu1kuWx2",Gard,ZadeMineman,2021-01-07T19:44:50.000Z,Thu Jan 07 19:44:50 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://trib.al/s0b1ERB ,0,0,,,,,
1347267965046169602,"Latest for @Forbes: No, @elonmusk is not the richest person in the world—yet. https://t.co/KKB1jVsDlw",Sergei Klebnikov,skleb1234,2021-01-07T19:44:48.000Z,Thu Jan 07 19:44:48 +0000 2021,1,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://www.forbes.com/sites/sergeiklebnikov/2021/01/07/no-elon-musk-is-not-the-richest-person-in-the-world-yet/?sh=500050a57e98 ,0,2,,,,,
1347267960155611138,"RT @business : Elon Musk, the outspoken entrepreneur behind Tesla and SpaceX, is now the richest person on the planet https://t.co/Z5Nu1kuWx2",Jose Cabral,Cabraljose_,2021-01-07T19:44:47.000Z,Thu Jan 07 19:44:47 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://trib.al/s0b1ERB ,0,0,,,,,
1347267955302817793,"RT @mashable : Elon Musk passes Jeff Bezos as richest person by a measly $1 billion
https://t.co/cmH2FftPyz https://t.co/ZOFpUWHiGz",@lesen.one,pressebanknet,2021-01-07T19:44:46.000Z,Thu Jan 07 19:44:46 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://trib.al/waztkb9 ,0,0,photo,https://pbs.twimg.com/media/ErJw7ccXIAc3qYH.jpg,,,
1347267954786914309,"RT @EvaFoxU : .@elonmusk started his companies not to get rich but because he felt he had to help humanity. The chances of success for #Tesla and #SpaceX were very low. However, he sacrificed himself and his personal life, which cannot be evaluated in monetary terms ❤️

https://t.co/5ycbwsMffP",👸🏼🐝,BWillOfficial,2021-01-07T19:44:46.000Z,Thu Jan 07 19:44:46 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://www.tesmanian.com/blogs/tesmanian-blog/breaking-elon-musk-has-surpassed-jeff-bezos-184b-and-has-now-become-the-richest-person-on-earth-with-a-net-worth-of-185-4b ,2,1,,,,,
1347267950017982464,RT @NorbertElekes : NEW: Elon Musk overtakes Jeff Bezos as richest person in the world,Praveen Juyal,juyal_pravin,2021-01-07T19:44:44.000Z,Thu Jan 07 19:44:44 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1347267938454265858,"RT @BethLynch2020 : Musk began 2020 worth about $27 billion. He's now the richest person in the history of the world, gaining more wealth than Bill Gates’ entire net worth of $132 billion in just 12 months. All while 360,000 people died and 10s of millions lost jobs and HC.

https://t.co/lhBus1Wm3l",She wears blue velvet.,happynosferatu,2021-01-07T19:44:42.000Z,Thu Jan 07 19:44:42 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://www.cnbc.com/2021/01/07/elon-musk-is-now-the-richest-person-in-the-world-passing-jeff-bezos-.html?__source=sharebar|twitter&par=sharebar ,0,0,,,,,
1347267936541544449,Imagine being the richest person in the world. Ask Elon Musk. Not Jeff.,MICKLOVEN,micklovenit,2021-01-07T19:44:41.000Z,Thu Jan 07 19:44:41 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1347267933001682946,"RT @BethLynch2020 : Musk began 2020 worth about $27 billion. He's now the richest person in the history of the world, gaining more wealth than Bill Gates’ entire net worth of $132 billion in just 12 months. All while 360,000 people died and 10s of millions lost jobs and HC.

https://t.co/lhBus1Wm3l",alex ˚₊✩‧₊,w0rms4bra1nz,2021-01-07T19:44:40.000Z,Thu Jan 07 19:44:40 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://www.cnbc.com/2021/01/07/elon-musk-is-now-the-richest-person-in-the-world-passing-jeff-bezos-.html?__source=sharebar|twitter&par=sharebar ,0,0,,,,,
1347267930376069121,"RT @business : Elon Musk, the outspoken entrepreneur behind Tesla and SpaceX, is now the richest person on the planet https://t.co/Z5Nu1kuWx2",BlockchainStallion,KylaJOliver1,2021-01-07T19:44:40.000Z,Thu Jan 07 19:44:40 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://trib.al/s0b1ERB ,0,0,,,,,
1347267924843659264,"RT @business : Elon Musk, the outspoken entrepreneur behind Tesla and SpaceX, is now the richest person on the planet https://t.co/Z5Nu1kuWx2",Seeker 🌐,seeker401,2021-01-07T19:44:38.000Z,Thu Jan 07 19:44:38 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://trib.al/s0b1ERB ,0,0,,,,,
1347267924105580550,"RT @TempoVola_ : Elon Musk surpasses Amazon's Jeff Bezos as world's richest person with a net worth of more than $185 BILLION.

But just look at his reaction ❤👏 https://t.co/71sTADC9t4",Punhub,MisturSanjay,2021-01-07T19:44:38.000Z,Thu Jan 07 19:44:38 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErJKotEXAAAL_H4.jpg,,,
1347267924097183746,RT @nypost : Elon Musk passes Jeff Bezos to become world’s richest person https://t.co/103EyEkyp8 https://t.co/WHgqZsWrtO,Flea Dip,DipFlea,2021-01-07T19:44:38.000Z,Thu Jan 07 19:44:38 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://trib.al/HBVoLsk ,0,0,photo,https://pbs.twimg.com/media/ErJur-dXMAMb8m1.jpg,,,
1347267919437324291,"RT @business : Elon Musk, the outspoken entrepreneur behind Tesla and SpaceX, is now the richest person on the planet https://t.co/Z5Nu1kuWx2",bianca,biiancaalexis,2021-01-07T19:44:37.000Z,Thu Jan 07 19:44:37 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://trib.al/s0b1ERB ,0,0,,,,,
1347267914672562176,"RT @lukxybea : Elon Musk is now the richest person in the world.🔥

His Net Worth is now more than Amazon founder Jeff Bezos.

So, What is the one thing, we can learn from his entrepreneurial journey?

Smart work &amp; Persistence is the key to success.",Yakubu Musa lere,YakubuMusalere1,2021-01-07T19:44:36.000Z,Thu Jan 07 19:44:36 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1347267914114736130,RT @zei_squirrel : elon musk has just become the richest person in the world. here's a reminder that he is a con-man who cosplays as a self-made billionaire brain-genius even though he's the son of an apartheid south african emerald mine owner who got his wealth by sucking on the state's teat https://t.co/Ydq1YjLjDH,Ⓐnarcho-🏳️‍🌈oth,anarchogothist,2021-01-07T19:44:36.000Z,Thu Jan 07 19:44:36 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErJQpxuXUAEXInu.jpg,https://pbs.twimg.com/media/ErJQsWUW4AQ7tKK.png,https://pbs.twimg.com/media/ErJQ4KbWMAIqTNS.jpg,
1347267914093768708,"RT @ogbeni_ceejay : Elon Musk overtakes Jeff Bezos to become world’s richest person at $190billion. Take it or leave it, this man wouldn't have achieved this if he hadn't left Africa. Leave this country while you still can and watch your career skyrocket. https://t.co/V4NqcgGNax",Iykay,Worryor,2021-01-07T19:44:36.000Z,Thu Jan 07 19:44:36 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErJSRbjXcAMyWcv.jpg,,,
1347267912189571074,"RT @business : Elon Musk, the outspoken entrepreneur behind Tesla and SpaceX, is now the richest person on the planet https://t.co/Z5Nu1kuWx2",lyss,lyssabrothers,2021-01-07T19:44:35.000Z,Thu Jan 07 19:44:35 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://trib.al/s0b1ERB ,0,0,,,,,
1347267903700127744,"Elon musk becomes the richest person in the world.
#Inspiration_to_millions #ElonMusk #tesla #SpaceX #neuralink",Nikhil Mahajan,NikhilM02742278,2021-01-07T19:44:33.000Z,Thu Jan 07 19:44:33 +0000 2021,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,5,0,,,,,
1347267894443339776,RT @zei_squirrel : elon musk has just become the richest person in the world. here's a reminder that he is a con-man who cosplays as a self-made billionaire brain-genius even though he's the son of an apartheid south african emerald mine owner who got his wealth by sucking on the state's teat https://t.co/Ydq1YjLjDH,Queermageddon,Arkzist,2021-01-07T19:44:31.000Z,Thu Jan 07 19:44:31 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErJQpxuXUAEXInu.jpg,https://pbs.twimg.com/media/ErJQsWUW4AQ7tKK.png,https://pbs.twimg.com/media/ErJQ4KbWMAIqTNS.jpg,
1347267889624182784,RT @zei_squirrel : elon musk has just become the richest person in the world. here's a reminder that he is a con-man who cosplays as a self-made billionaire brain-genius even though he's the son of an apartheid south african emerald mine owner who got his wealth by sucking on the state's teat https://t.co/Ydq1YjLjDH,Sean,Left_of_Stalin,2021-01-07T19:44:30.000Z,Thu Jan 07 19:44:30 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErJQpxuXUAEXInu.jpg,https://pbs.twimg.com/media/ErJQsWUW4AQ7tKK.png,https://pbs.twimg.com/media/ErJQ4KbWMAIqTNS.jpg,
1347267889380864004,UPDATE 1-Elon Musk leaves behind Amazon's Bezos to become world's richest person - Bloomberg News $AMZN $TSLA $PYPL https://t.co/4lMVF0XEjk,Investor News,newsfilterio,2021-01-07T19:44:30.000Z,Thu Jan 07 19:44:30 +0000 2021,0,0,en,"<a href=""https://newsfilter.io"" rel=""nofollow"">Newsfilter.io</a>",Tweet,https://newsfilter.io/articles/update-1-elon-musk-leaves-behind-amazons-bezos-to-become-worlds-richest-person---bloomberg-news-3ca76b0fb470e09c76ad7b044d24cef9 ,0,0,,,,,
1347267887376060420,RT @nytimes : Elon Musk is now the richest person in the world. An increase in Tesla's stock price on Thursday pushed Musk past the Amazon founder Jeff Bezos on Bloomberg's list of the world's wealthiest people. Musk’s net worth as of Thursday morning: $188.5 billion. https://t.co/fpLcmggzif,Boysan 😷 #MaskeTak,BoysanBengil,2021-01-07T19:44:30.000Z,Thu Jan 07 19:44:30 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://nyti.ms/3q33Ngz ,0,0,,,,,
1347267885572362245,RT @1v1ok : Elon Musk’s reaction to him being the richest person in the world https://t.co/QD0zTaPQNm,miebiˢᵀ,Gracemiebi,2021-01-07T19:44:29.000Z,Thu Jan 07 19:44:29 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErJVX6CXAAQbVRK.jpg,,,
1347267885157257219,"RT @lukxybea : Elon Musk is now the richest person in the world.🔥

His Net Worth is now more than Amazon founder Jeff Bezos.

So, What is the one thing, we can learn from his entrepreneurial journey?

Smart work &amp; Persistence is the key to success.",ᗫѦՌ GƐTSՕ🇳🇬,Adaugetsoo,2021-01-07T19:44:29.000Z,Thu Jan 07 19:44:29 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1347267882493870088,"Why are some people excited that Elon Musk surpassed Bezos as richest person in the world? Both are hoarding unimaginable amounts of wealth, and now it just turned into a 'whose pp is bigger' contest",unluckykid,ULK_hole,2021-01-07T19:44:28.000Z,Thu Jan 07 19:44:28 +0000 2021,4,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,,,,,
1347267877875888128,RT @nytimes : Elon Musk is now the richest person in the world. An increase in Tesla's stock price on Thursday pushed Musk past the Amazon founder Jeff Bezos on Bloomberg's list of the world's wealthiest people. Musk’s net worth as of Thursday morning: $188.5 billion. https://t.co/fpLcmggzif,Ipfani,IpfaniS,2021-01-07T19:44:27.000Z,Thu Jan 07 19:44:27 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://nyti.ms/3q33Ngz ,0,0,,,,,
1347267875820752898,"Elon Musk is now the richest person in the world, passing Jeff Bezos  https://t.co/jDdyesVzb4

Wonder if he bought #Bitcoin",Crypto Chameleons,CryptoCameleons,2021-01-07T19:44:27.000Z,Thu Jan 07 19:44:27 +0000 2021,2,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://cnb.cx/3pVKCFg ,1,0,,,,,
1347267862638059520,RT @nypost : Elon Musk passes Jeff Bezos to become world’s richest person https://t.co/103EyEkyp8 https://t.co/WHgqZsWrtO,Lisa Blackman,LisaBlackman7,2021-01-07T19:44:24.000Z,Thu Jan 07 19:44:24 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://trib.al/HBVoLsk ,0,0,photo,https://pbs.twimg.com/media/ErJur-dXMAMb8m1.jpg,,,
1347267859337129986,"RT @lexfridman : Elon Musk is now the richest person in the world.

Step 1: Build things that people love.
Step 2: Profit.",miebiˢᵀ,Gracemiebi,2021-01-07T19:44:23.000Z,Thu Jan 07 19:44:23 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1347267856505962499,"Elon Musk is now the richest person 
in the world, passing Jeff Bezos.😲😲😲😲😲 https://t.co/BccF2BDNfJ",Lamonte Snake Brown,LamonteBrown,2021-01-07T19:44:22.000Z,Thu Jan 07 19:44:22 +0000 2021,0,0,en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Tweet,https://www.instagram.com/p/CJwYWY2JNPb/?igshid=190vyexqovnm4 ,0,0,,,,,
1347267854492717058,"RT @business : Elon Musk, the outspoken entrepreneur behind Tesla and SpaceX, is now the richest person on the planet https://t.co/Z5Nu1kuWx2",Shanique K. Dennis,AttractiveBeing,2021-01-07T19:44:22.000Z,Thu Jan 07 19:44:22 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://trib.al/s0b1ERB ,0,0,,,,,
1347267852093378561,"RT @lexfridman : Elon Musk is now the richest person in the world.

Step 1: Build things that people love.
Step 2: Profit.",Andy,ndyf,2021-01-07T19:44:21.000Z,Thu Jan 07 19:44:21 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1347267851384721413,"RT @CNN : Elon Musk has edged past Amazon founder Jeff Bezos to grab the title of world's richest person, according to Bloomberg. https://t.co/kpJ1IjBHOC",Thabo Snr,snr_thabo,2021-01-07T19:44:21.000Z,Thu Jan 07 19:44:21 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://cnn.it/38oEjUK ,0,0,,,,,
1347267843746885635,"RT @CNN : Elon Musk has edged past Amazon founder Jeff Bezos to grab the title of world's richest person, according to Bloomberg. https://t.co/kpJ1IjBHOC",BLESSEDSINNER🗡,yungscofield,2021-01-07T19:44:19.000Z,Thu Jan 07 19:44:19 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://cnn.it/38oEjUK ,0,0,,,,,
1347267840605376514,"RT @Complex : Elon Musk now officially the richest person in the world, passing Jeff Bezos.

More: https://t.co/FXfefHUGqY https://t.co/QhqxjoCda6",Fran,d_franb,2021-01-07T19:44:18.000Z,Thu Jan 07 19:44:18 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,http://bit.ly/3s4XtXp ,0,0,photo,https://pbs.twimg.com/media/ErJf1tPXUAIlSrD.jpg,,,
